customer_id,income,employment_length,loan_amount,emi,credit_score,credit_utilization_ratio,missed_payments,avg_monthly_balance,balance_trend,utilization_trend,payment_behavior_score,rolling_missed_3m,num_loans,banking_relationship_length,income_to_emi_ratio,loan_to_income_ratio,defaulted,time_to_default,cluster,default_probability,risk_segment
DCRIS013271,74301.47,3.4,215098.17,2658.23,780,0.1296,0,54614.86,-0.0303,-0.0466,100.0,2,4,30.0,27.941,2.8949,0,36,1,0.25813053595294055,Risky
DCRIS013272,88522.58,0.6,242158.86,11110.12,618,0.3536,0,30441.74,-0.4635,0.0035,91.39,1,2,0.6,7.967,2.7355,1,1,1,0.6558151994379492,Risky
DCRIS013273,220752.63,0.5,803417.05,40798.53,694,0.1725,0,163539.26,-0.4863,0.0593,86.79,0,2,1.5,5.4107,3.6394,0,36,2,0.46988034491054487,Critical
DCRIS013274,104344.45,7.6,174179.06,5961.44,735,0.2629,0,58352.61,-0.1681,-0.007,91.79,0,3,8.5,17.5003,1.6693,1,14,1,0.48785836846431163,Risky
DCRIS013275,107062.66,0.8,191048.65,2593.77,738,0.1933,0,48603.9,0.3744,0.0679,96.29,0,0,0.6,41.2609,1.7844,0,36,0,0.39812861826618057,Safe
DCRIS013276,41426.22,0.9,34552.72,787.22,712,0.5333,1,13860.01,-1.1944,0.0754,83.95,0,3,2.5,52.5568,0.8341,0,36,0,0.30240330522534214,Safe
DCRIS013277,81998.29,8.9,122361.72,3019.2,645,0.4398,0,34291.04,0.7418,0.0639,96.82,0,1,14.9,27.1499,1.4922,1,1,0,0.5283504234153273,Safe
DCRIS013278,85409.37,4.7,295481.1,9116.4,759,0.4765,1,21606.12,1.2147,-0.0022,89.38,0,0,1.1,9.3677,3.4595,1,1,1,0.6189825073655257,Risky
DCRIS013279,60024.85,4.6,59136.82,729.17,759,0.2667,1,32348.32,0.0413,0.0071,90.81,0,3,4.9,82.2068,0.9852,1,21,0,0.2958666786810668,Safe
DCRIS013280,100007.38,3.3,179902.92,2664.16,667,0.4992,1,50219.11,-0.6798,0.0621,91.66,0,2,0.3,37.524,1.7989,0,36,0,0.48282837679480056,Safe
DCRIS013281,76304.76,4.2,263365.14,11012.36,617,0.3374,0,44855.59,0.8553,0.0303,93.6,0,1,3.7,6.9284,3.4514,0,36,1,0.5537347755671631,Risky
DCRIS013282,103569.43,4.6,131646.27,3549.86,621,0.0956,0,41750.49,-0.5855,0.054,95.98,0,2,1.7,29.1674,1.2711,0,36,0,0.2967519883435291,Safe
DCRIS013283,106181.14,17.2,111502.05,2936.72,789,0.5766,1,78059.08,1.0346,-0.0397,91.85,0,1,4.8,36.1441,1.0501,0,36,0,0.5685262157398137,Safe
DCRIS013284,55633.87,1.3,29156.92,1036.37,756,0.1049,1,40091.96,-0.2097,0.0008,87.82,0,0,2.3,53.6299,0.537499,0,36,0,0.24792914343828892,Safe
DCRIS013285,77713.09,3.5,288547.76,13610.88,678,0.0525,0,29061.51,-0.7646,-0.1398,95.26,0,2,1.4,5.7092,3.7129,0,36,1,0.4786613855078285,Risky
DCRIS013286,103406.65,0.3,366572.74,5067.88,664,0.5346,0,75573.83,-1.7219,0.0301,85.62,0,3,3.2,20.4003,3.5449,1,10,1,0.7108224515107889,Risky
DCRIS013287,200903.44,5.4,233042.94,4710.14,538,0.1912,0,46807.96,1.6118,-0.0669,100.0,0,0,0.6,42.6443,1.16,0,36,0,0.2320796387745004,Safe
DCRIS013288,115154.68,4.0,374948.52,9981.0,673,0.2253,1,52874.46,0.9982,-0.0069,89.61,0,2,6.7,11.5362,3.256,1,12,1,0.49796374117015807,Risky
DCRIS013289,66359.28,0.6,259228.8,15826.2,584,0.4869,3,27591.78,0.3658,0.0741,59.69,0,2,5.6,4.1927,3.9064,1,1,1,0.7832758749810766,Risky
DCRIS013290,125417.43,2.3,196715.05,6520.59,692,0.0451,0,24331.24,0.3181,-0.0392,100.0,0,1,3.1,19.2311,1.5685,0,36,1,0.36850977646407096,Risky
DCRIS013291,275000.81,1.0,780724.14,12164.16,774,0.6661,0,85550.91,0.4014,-0.0207,86.89,0,2,1.8,22.6056,2.839,1,1,2,0.6589693844841997,Critical
DCRIS013292,171103.49,2.0,208558.55,2729.23,601,0.3237,1,36308.39,-0.7183,-0.0034,89.46,0,1,9.9,62.67,1.2189,1,22,0,0.2958250492216423,Safe
DCRIS013293,137106.86,15.1,350368.45,4597.56,699,0.4847,0,14345.99,0.0409,-0.1252,93.7,0,2,4.0,29.8152,2.5554,1,36,1,0.6280254137697368,Risky
DCRIS013294,152566.23,5.7,251179.16,7277.25,759,0.193,2,80545.52,-0.1406,0.0344,70.11,2,1,1.3,20.9619,1.6464,1,26,1,0.532529213159501,Risky
DCRIS013295,234209.77,0.0,622049.69,9869.83,697,0.3945,0,64408.53,0.3869,-0.0241,98.0,0,2,6.6,23.7275,2.6559,1,3,2,0.647856161480149,Critical
DCRIS013296,188221.75,1.5,534179.03,23633.39,638,0.2352,3,83566.57,0.9723,-0.1085,71.85,0,0,4.0,7.9639,2.838,0,36,2,0.40267474388614877,Critical
DCRIS013297,138698.28,0.1,417879.84,12866.72,680,0.1288,0,41969.2,0.6296,0.0386,92.32,1,0,0.5,10.7788,3.0128,0,36,1,0.5361073013763854,Risky
DCRIS013298,187434.61,6.3,686220.58,13961.87,756,0.142,0,23556.7,0.7756,-0.0118,90.67,0,2,0.5,13.4238,3.6611,0,36,2,0.505458197371116,Critical
DCRIS013299,51586.19,3.2,45585.78,671.79,701,0.2361,0,39687.64,-0.0532,-0.1457,98.47,0,0,11.1,76.6754,0.8837,0,36,0,0.24926790864978277,Safe
DCRIS013300,40080.33,25.6,58669.09,756.36,679,0.4682,0,30299.57,-0.6338,0.0397,100.0,0,5,1.4,52.9209,1.4638,0,36,0,0.2600329886749556,Safe
DCRIS013301,108473.28,6.6,118794.47,1487.86,772,0.1465,0,44319.46,1.5647,0.0319,95.98,0,3,4.4,72.8564,1.0951,0,36,0,0.23397470182524963,Safe
DCRIS013302,102868.67,3.6,208481.31,8796.68,721,0.1728,0,51566.43,0.4116,0.0455,100.0,0,0,0.1,11.6927,2.0267,0,36,1,0.40247515871471584,Risky
DCRIS013303,71228.9,8.2,143139.39,3266.91,583,0.3929,1,9616.77,0.5358,-0.0361,85.9,0,1,3.3,21.7964,2.0095,0,36,1,0.5265169487804132,Risky
DCRIS013304,162025.92,6.1,270940.37,4466.93,730,0.388,3,92971.45,0.9072,-0.0434,75.67,0,0,1.1,36.2642,1.6722,0,36,0,0.45315081116718153,Safe
DCRIS013305,32282.54,1.4,127734.37,1929.78,755,0.6912,3,5447.6846,0.3793,-0.0635,75.63,0,1,0.6,16.7199,3.9566,1,1,1,0.8337794292188638,Risky
DCRIS013306,71620.5,3.8,226558.35,4686.19,581,0.355,0,24975.09,-0.8969,-0.0575,100.0,0,2,5.9,15.2801,3.1633,1,1,1,0.5446508715002578,Risky
DCRIS013307,73793.55,4.1,60614.62,3763.74,498,0.2749,0,19578.95,1.0495,-0.0036,94.8,1,0,6.6,19.6012,0.8214,1,4,0,0.5100351982950606,Safe
DCRIS013308,36983.2,3.0,70547.05,1012.18,596,0.4157,0,5447.6846,0.3536,0.0512,90.2,1,4,5.0,36.5023,1.9075,1,7,0,0.7271734214533601,Safe
DCRIS013309,242035.24,3.5,850390.75,11482.55,671,0.3896,2,104822.96,-0.7989,0.1043,80.15,0,1,0.0,21.0767,3.5135,1,17,2,0.615016063014099,Critical
DCRIS013310,43672.73,1.3,47305.84,621.21,760,0.1146,2,26849.4,1.1287,-0.0331,80.67,0,1,1.3,70.1901,1.0832,1,1,0,0.43732170345638877,Safe
DCRIS013311,69355.17,1.6,147364.01,1963.86,608,0.2882,0,11927.87,0.3027,-0.0244,96.48,1,2,1.8,35.2978,2.1247,1,30,1,0.570496972803083,Risky
DCRIS013312,170209.93,0.1,545771.04,8234.81,724,0.4635,0,131237.6,0.7934,0.0095,86.99,0,3,4.7,20.6671,3.2064,1,11,2,0.7079442932771839,Critical
DCRIS013313,145455.75,12.4,116461.13,2777.78,448,0.2523,0,58886.14,0.4703,-0.0547,100.0,0,2,5.6,52.3451,0.8007,1,5,0,0.4954120213455266,Safe
DCRIS013314,50771.74,5.8,170643.74,6840.92,694,0.3067,0,24510.78,1.1325,-0.0554,91.41,0,1,4.0,7.4207,3.3609,1,1,1,0.4688532522372678,Risky
DCRIS013315,148671.36,5.8,131922.82,6142.33,647,0.1939,0,58884.94,-0.6914,0.0644,92.97,0,1,6.2,24.2005,0.8873,1,20,0,0.3906523163634555,Safe
DCRIS013316,117462.06,4.2,249259.6,3956.03,847,0.1862,1,73231.06,-0.1884,-0.0002,82.32,0,3,2.2,29.6844,2.122,0,36,1,0.4188180875779862,Risky
DCRIS013317,400240.68,5.8,1102997.0841000008,22639.71,528,0.3352,0,200000.0,0.7545,-0.0615,97.69,0,1,3.1,17.6779,3.8494,0,36,2,0.4191090493599244,Critical
DCRIS013318,125789.39,20.0,287041.25,4869.19,678,0.1725,0,64915.6,-1.0038,-0.0049,100.0,0,3,0.3,25.8284,2.2819,1,1,1,0.4638996858203095,Risky
DCRIS013319,90694.76,2.4,331326.68,6223.29,528,0.3432,0,60900.46,-0.3749,-0.0798,88.62,0,1,2.2,14.5711,3.6532,1,5,1,0.5780218812567235,Risky
DCRIS013320,59047.58,6.2,219297.05,4027.16,636,0.0779,0,42340.46,0.0502,0.0145,100.0,1,0,2.3,14.6587,3.7138,1,11,1,0.591479709897411,Risky
DCRIS013321,63161.74,2.2,126478.09,7567.5,543,0.1236,0,28322.86,0.3711,0.0625,87.2,0,1,3.8,8.3453,2.0024,1,12,1,0.569757324098121,Risky
DCRIS013322,60146.5,9.6,226741.41,7013.62,864,0.4835,0,25241.0,0.1727,0.0513,91.83,0,3,1.9,8.5744,3.7698,1,2,1,0.7023847762296399,Risky
DCRIS013323,224730.97,9.8,182884.9,7535.13,651,0.0365,1,172236.36,-0.7044,0.0112,90.63,0,1,1.1,29.8205,0.8138,0,36,2,0.30589672790840156,Critical
DCRIS013324,99785.88,11.6,170895.57,3821.24,663,0.2669,1,20828.42,-2.2188,-0.0222,94.98,0,1,1.1,26.1066,1.7126,1,26,1,0.5014809586470572,Risky
DCRIS013325,138572.41,0.0,498276.45,28349.88,676,0.4076,0,29113.74,-0.4043,-0.0188,90.31,0,0,0.6,4.8878,3.5958,0,36,2,0.4786006779555949,Critical
DCRIS013326,244886.12,1.8,577942.38,16135.63,589,0.4188,0,93879.59,0.7522,0.0401,84.01,0,2,4.8,15.1758,2.36,0,36,2,0.5657349413443655,Critical
DCRIS013327,24018.4289,0.7,72089.54,960.63,764,0.719,0,5447.6846,1.7384,0.0295,90.89,1,2,3.9,24.9356,3.0063,0,36,1,0.46985579199550787,Risky
DCRIS013328,212633.28,3.0,138063.05,7242.36,731,0.0712,0,109574.83,-1.3018,-0.0274,92.58,0,1,3.5,29.3556,0.6493,0,36,0,0.2935264529145324,Safe
DCRIS013329,102052.04,3.4,288625.13,5476.27,753,0.4639,1,58686.64,-0.8412,-0.0163,87.59,0,0,3.0,18.6319,2.8282,0,36,1,0.576019521021893,Risky
DCRIS013330,128159.26,1.5,445291.96,14422.77,582,0.5014,0,18016.87,0.7243,-0.0142,100.0,0,0,1.8,8.8853,3.4745,0,36,1,0.4965689936789346,Risky
DCRIS013331,60051.52,6.4,172890.54,4466.77,770,0.4187,0,44639.75,-0.4312,0.0037,100.0,0,3,5.9,13.441,2.879,1,18,1,0.6336216094808993,Risky
DCRIS013332,62750.72,1.6,240704.98,7168.8,761,0.2533,0,33468.15,1.1695,-0.0036,92.11,0,1,10.2,8.7521,3.8358,1,2,1,0.5984866921361203,Risky
DCRIS013333,132363.54,9.6,387854.7,23530.27,661,0.4297,0,55914.32,1.8013,-0.0874,100.0,0,2,2.3,5.625,2.9302,0,36,2,0.5733318639247368,Critical
DCRIS013334,402799.7562,1.0,662906.13,39045.05,751,0.1716,0,200000.0,1.5948,-0.1071,87.92,0,1,2.1,10.5726,1.6058,1,11,2,0.5407130865889525,Critical
DCRIS013335,180229.8,2.3,250518.01,5467.07,701,0.2332,0,123391.52,-1.3156,-0.0025,95.27,1,3,0.7,32.9604,1.39,0,36,0,0.4069058348189304,Safe
DCRIS013336,210936.78,4.9,570164.91,7813.19,552,0.3964,3,79155.75,1.5797,-0.0849,70.22,0,1,4.4,26.9941,2.703,0,36,2,0.48887921904811094,Critical
DCRIS013337,87974.23,4.6,73513.14,928.97,665,0.4237,1,28379.45,0.0037,0.023,89.82,0,1,3.3,94.5991,0.8356,0,36,0,0.2118748403611387,Safe
DCRIS013338,68863.22,0.4,127205.6,4495.45,641,0.3209,1,20766.18,-0.7031,-0.0622,84.27,0,3,17.7,15.315,1.8472,1,13,1,0.7463932711900954,Risky
DCRIS013339,61791.25,9.4,125023.68,1631.78,686,0.2845,1,41027.4,-0.2552,0.0132,92.46,0,2,3.5,37.8443,2.0233,0,36,0,0.38543840107626803,Safe
DCRIS013340,73646.78,4.6,191953.0,12416.17,761,0.0832,0,16222.09,0.71,0.0254,100.0,0,3,1.4,5.931,2.6064,0,36,1,0.41868572237613566,Risky
DCRIS013341,28805.76,10.2,37884.14,522.7,548,0.1532,0,22011.5,0.2668,0.0291,100.0,0,6,3.3,55.0045,1.3151,0,36,0,0.19607090847646863,Safe
DCRIS013342,63898.32,10.1,239400.91,4641.3,644,0.4192,0,11489.65,-1.4266,-0.0469,96.31,0,1,16.7,13.7644,3.7465,1,29,1,0.7695050341734488,Risky
DCRIS013343,70529.62,3.9,267828.37,14704.19,614,0.5671,0,32997.89,-0.4528,-0.012,92.03,2,4,5.1,4.7962,3.7973,0,36,1,0.646081645315397,Risky
DCRIS013344,88857.13,12.1,230237.84,13125.11,617,0.1942,0,16018.14,0.8239,0.0831,100.0,0,0,0.6,6.7695,2.5911,1,14,1,0.5227351792080992,Risky
DCRIS013345,106835.98,3.5,304742.47,13702.57,614,0.3428,0,83869.75,-1.039,0.051,97.68,0,1,1.7,7.7962,2.8524,0,36,1,0.5158442696263981,Risky
DCRIS013346,122696.67,15.9,193253.92,12493.21,685,0.3128,0,78166.97,-0.1853,0.0362,98.61,0,2,1.4,9.8203,1.575,0,36,1,0.4023267647118878,Risky
DCRIS013347,97835.7,9.5,136768.45,2174.71,721,0.2106,0,59604.27,0.3103,0.0178,100.0,0,2,7.8,44.9672,1.3979,0,36,0,0.38956138763544634,Safe
DCRIS013348,69642.77,8.6,100541.19,1783.14,707,0.0759,0,29954.23,-0.2949,-0.0655,96.87,0,1,3.8,39.0344,1.4436,0,36,0,0.2853720127677859,Safe
DCRIS013349,30393.52,3.2,58414.09,806.96,694,0.2319,2,5447.6846,-1.9819,-0.0237,75.15,0,3,6.6,37.6176,1.9219,1,9,0,0.7139441736877182,Safe
DCRIS013350,69899.57,1.2,262255.79,5581.15,729,0.041,0,22626.08,0.9,0.0268,100.0,0,2,0.8,12.522,3.7518,0,36,1,0.5014595048386006,Risky
DCRIS013351,55079.32,12.1,87031.4,1611.95,870,0.1354,0,12748.24,-0.2978,0.0234,98.11,1,1,9.5,34.1482,1.5801,0,36,0,0.33385623761987854,Safe
DCRIS013352,130566.77,6.4,197038.75,8816.54,690,0.3272,1,20135.49,-1.1016,-0.0619,86.63,1,3,0.2,14.8076,1.5091,0,36,1,0.47967246941377956,Risky
DCRIS013353,170343.53,1.7,279450.76,5643.85,761,0.2036,0,41717.8,-0.3921,-0.0321,100.0,0,3,1.9,30.1768,1.6405,1,6,0,0.4483511616159338,Safe
DCRIS013354,173362.95,2.1,229001.35,6601.79,757,0.3418,1,51026.04,0.3716,0.0508,89.7,0,3,0.1,26.256,1.3209,0,36,0,0.3506109036332428,Safe
DCRIS013355,155464.34,5.8,473803.76,10648.01,822,0.2849,0,84516.96,-0.7027,0.0528,100.0,0,1,0.8,14.5989,3.0476,1,13,2,0.5564462580774634,Critical
DCRIS013356,91115.62,3.2,174178.86,2411.01,724,0.224,0,41027.4,-0.4899,-0.0836,100.0,0,2,13.1,37.7758,1.9116,1,2,0,0.48347691046603714,Safe
DCRIS013357,72173.39,0.4,154318.19,2556.39,612,0.1101,0,55585.97,0.1986,0.04,98.29,0,2,0.3,28.2215,2.1381,0,36,1,0.4060779056749412,Risky
DCRIS013358,63053.47,0.8,189379.02,11559.91,704,0.1327,0,47293.27,-2.1022,-0.0491,94.07,0,5,0.6,5.454,3.0034,0,36,1,0.5343816647597015,Risky
DCRIS013359,39954.66,6.8,110923.21,1368.81,700,0.279,0,22292.72,-0.5385,0.0452,100.0,2,1,10.4,29.168,2.7762,1,6,1,0.6161073889478584,Risky
DCRIS013360,178994.83,2.0,342912.29,11229.66,745,0.2752,1,25877.77,-0.5088,-0.0354,79.59,0,2,5.0,15.938,1.9158,1,1,1,0.5683280243518651,Risky
DCRIS013361,88891.64,3.5,51656.6,1146.24,610,0.3456,0,51300.08,0.2297,-0.0343,96.17,0,2,2.1,77.483,0.5811,0,36,0,0.2642208617725115,Safe
DCRIS013362,46732.53,7.3,169363.2,3697.61,781,0.5139,1,34967.77,-0.1422,-0.0234,80.01,0,2,0.3,12.6352,3.624,1,4,1,0.6961440546933508,Risky
DCRIS013363,60120.44,7.0,54135.01,922.61,680,0.0821,0,36689.09,0.4761,-0.0248,100.0,0,2,6.1,65.0929,0.9004,0,36,0,0.21094892594692402,Safe
DCRIS013364,58677.75,0.9,202385.98,2779.05,747,0.4207,2,36120.37,-0.7379,0.0458,78.51,2,1,2.7,21.1067,3.4491,0,36,1,0.5805276892085449,Risky
DCRIS013365,101297.27,0.5,316119.81,9778.82,704,0.1956,0,14177.14,-0.333,0.0166,89.26,0,2,1.6,10.3578,3.1207,0,36,1,0.472158027892112,Risky
DCRIS013366,187302.59,4.5,640498.93,19273.03,689,0.2344,0,30139.4,1.1274,0.0561,100.0,0,2,1.8,9.7179,3.4196,0,36,2,0.45130697874720244,Critical
DCRIS013367,80114.03,6.8,290773.53,10372.53,698,0.5469,0,32433.25,-0.6897,0.0648,80.38,0,3,2.8,7.7229,3.6295,1,21,1,0.7179313238242404,Risky
DCRIS013368,25552.23,0.8,27296.0285,469.7267,733,0.6357,1,7838.86,-1.634,-0.0312,85.0,0,0,3.2,100.3967,0.6619,1,19,0,0.6464989877623001,Safe
DCRIS013369,88123.26,2.3,179079.07,3097.74,836,0.3,0,51495.2,-0.4793,0.0433,92.49,2,1,6.8,28.4384,2.0321,1,36,1,0.5840992557336389,Risky
DCRIS013370,89884.76,10.2,63121.36,2328.7,518,0.4881,0,15556.78,-1.0176,-0.0285,95.88,0,1,5.9,38.582,0.7022,0,36,0,0.44041728734900903,Safe
DCRIS013371,86253.67,14.4,138894.22,3144.23,723,0.2497,0,66235.45,-1.6452,0.0331,100.0,1,2,5.8,27.4236,1.6103,1,21,0,0.5282587675761408,Safe
DCRIS013372,67746.18,3.0,67249.05,1631.03,683,0.2545,0,36337.65,1.1674,0.0593,94.35,0,1,5.2,41.5105,0.9926,0,36,0,0.327649568539556,Safe
DCRIS013373,112472.44,0.4,283973.6,5602.21,665,0.2897,1,57239.75,-0.6668,0.1193,87.89,0,3,5.7,20.0729,2.5248,0,36,1,0.4901247959147401,Risky
DCRIS013374,102712.04,1.5,272766.31,3835.13,490,0.1318,0,45480.23,0.0016,0.0437,97.38,0,0,4.5,26.7749,2.6556,0,36,1,0.4505446682539713,Risky
DCRIS013375,97255.99,1.3,242182.84,3175.62,726,0.3115,0,24431.31,-1.0679,-0.0095,95.55,0,3,8.1,30.6162,2.4901,1,2,1,0.4546186038501002,Risky
DCRIS013376,126447.8,1.4,162156.75,5863.48,670,0.2059,0,63525.53,2.0223,0.0536,99.53,0,0,3.3,21.5616,1.2824,1,29,0,0.43117061425326003,Safe
DCRIS013377,76274.98,3.4,103550.81,1868.53,613,0.4585,0,37358.17,-0.227,0.0046,95.53,1,3,2.9,40.799,1.3576,1,16,0,0.5802217681949273,Safe
DCRIS013378,73721.41,4.4,116304.21,1666.81,683,0.34,0,49137.84,0.1988,0.0254,97.59,0,1,4.8,44.2026,1.5776,0,36,0,0.3791132910342282,Safe
DCRIS013379,225951.12,0.7,236143.61,10792.69,656,0.2132,2,144613.17,-1.1395,0.0448,80.35,0,0,0.7,20.9336,1.0451,1,6,2,0.4613528675112261,Critical
DCRIS013380,138083.42,11.0,278050.86,7601.5,540,0.2771,1,75188.76,0.8139,0.0088,92.75,1,0,6.0,18.1629,2.0136,0,36,1,0.5055501590969788,Risky
DCRIS013381,162132.25,4.8,480813.58,20361.23,687,0.3409,0,64946.88,-1.6173,0.0056,98.0,0,4,11.0,7.9624,2.9655,1,3,2,0.6442345572841633,Critical
DCRIS013382,206006.45,4.5,682428.06,17436.95,726,0.28,0,41027.4,-0.9445,0.0138,95.1,0,1,1.4,11.8137,3.3126,0,36,2,0.5605829461020293,Critical
DCRIS013383,135342.86,3.5,78600.66,5236.9,636,0.2066,0,82423.76,0.4668,0.0233,100.0,0,0,3.8,25.8391,0.5807,1,7,0,0.40294764707206326,Safe
DCRIS013384,172307.03,4.9,113477.74,2385.49,700,0.1523,0,78136.83,0.3209,0.0277,100.0,0,1,0.1,72.2011,0.6586,0,36,0,0.20138944543867116,Safe
DCRIS013385,38268.9,13.2,102712.96,1226.43,688,0.3156,0,17524.1,-0.0481,0.0139,100.0,0,1,5.8,31.1781,2.6839,0,36,1,0.4025761866593811,Risky
DCRIS013386,111579.47,1.7,234549.67,3127.16,763,0.3323,2,87758.52,-1.6331,-0.0449,83.28,0,2,3.3,35.6693,2.1021,1,5,0,0.5597872192246879,Safe
DCRIS013387,88465.59,1.4,150755.04,3099.77,671,0.1506,0,52149.0,-0.3849,-0.0145,100.0,0,4,4.5,28.5302,1.7041,1,12,0,0.30973520769893176,Safe
DCRIS013388,270116.99,3.6,872548.68,16078.6,744,0.1417,0,200000.0,-3.6317,0.0771,100.0,0,3,0.6,16.7987,3.2303,0,36,2,0.386844979303541,Critical
DCRIS013389,172230.21,3.6,382258.13,5679.74,654,0.2683,1,44425.79,-0.9764,0.0446,84.0,1,2,6.6,30.3183,2.2194,0,36,1,0.5041254514366639,Risky
DCRIS013390,67624.99,1.3,173066.36,6029.41,837,0.1874,0,19417.2,-0.243,-0.0951,91.69,0,3,1.2,11.214,2.5592,0,36,1,0.47510473799841446,Risky
DCRIS013391,123460.49,6.0,207022.51,4013.98,645,0.1777,1,52296.11,0.1262,-0.0319,86.09,1,1,4.6,30.7499,1.6768,0,36,0,0.3235478960741389,Safe
DCRIS013392,109164.24,0.2,168143.0,3593.59,625,0.1155,1,78014.9,0.526,-0.04,89.64,0,1,3.6,30.369,1.5403,0,36,0,0.3430349413854768,Safe
DCRIS013393,129650.66,5.9,495330.83,12482.44,671,0.2312,0,17093.16,-0.6277,0.0057,95.72,0,1,4.2,10.3858,3.8205,0,36,1,0.5221426265591607,Risky
DCRIS013394,53567.32,3.1,157789.8,3520.93,621,0.2347,0,18829.08,1.0175,-0.0819,90.86,0,0,0.2,15.2096,2.9456,0,36,1,0.40788929194968826,Risky
DCRIS013395,122517.59,5.8,202934.5,3010.69,580,0.2285,2,27585.85,-0.0413,-0.0357,92.71,2,2,5.4,40.6807,1.6564,0,36,0,0.49713397453966685,Safe
DCRIS013396,86086.61,3.2,344044.22,8734.42,738,0.1344,0,66698.07,0.3481,0.0939,96.4,0,0,6.3,9.8549,3.9607010000000002,1,1,1,0.559731366462002,Risky
DCRIS013397,116946.27,18.9,80572.13,1030.48,434,0.2815,2,93111.8,-0.6934,-0.1221,93.39,0,2,2.6,113.3771,0.689,1,1,0,0.22717309748220524,Safe
DCRIS013398,63918.81,2.0,128116.55,1671.39,622,0.2641,0,37296.16,-2.1924,0.0344,99.85,0,1,2.1,38.2201,2.0043,0,36,0,0.447279265657626,Safe
DCRIS013399,69491.67,20.2,273370.29,3329.45,572,0.6017,2,9695.85,-0.2979,-0.1005,85.97,0,3,1.7,20.8655,3.9338,1,2,1,0.7235549687494708,Risky
DCRIS013400,199646.83,0.3,728546.4,42140.37360000001,691,0.1588,0,121422.21,0.5039,-0.0254,96.44,0,0,10.5,4.5578,3.6492,1,27,2,0.6027673073660534,Critical
DCRIS013401,52526.42,5.8,109658.5,1968.12,504,0.1654,0,16457.86,0.9543,0.1279,95.22,0,1,5.6,26.6751,2.0876,0,36,1,0.4736229450271409,Risky
DCRIS013402,54904.32,3.0,164644.87,6128.24,723,0.6587,0,35465.9,-0.0925,0.0055,86.37,1,2,4.8,8.9578,2.9987,1,2,1,0.7205158128891694,Risky
DCRIS013403,95707.43,8.6,171882.15,9672.03,732,0.3577,0,32754.2,0.1309,0.0118,95.74,0,0,10.4,9.8943,1.7959,0,36,1,0.47704775604789373,Risky
DCRIS013404,62122.64,7.8,135278.1,2760.62,549,0.3236,0,31493.09,1.0393,-0.0435,95.63,0,1,1.7,22.495,2.1776,1,1,1,0.4630985244373318,Risky
DCRIS013405,58045.52,8.1,160211.07,2022.93,695,0.1242,0,25916.91,0.8941,0.053,100.0,0,0,4.0,28.6796,2.76,1,20,1,0.49258652363332023,Risky
DCRIS013406,105139.74,0.5,190164.85,5725.77,721,0.5567,1,44632.36,0.645,0.0754,84.61,0,2,4.6,18.3593,1.8087,0,36,1,0.6320406674127708,Risky
DCRIS013407,40013.03,8.6,128535.64,3159.27,755,0.6632,0,10574.27,-1.0112,0.0146,85.48,0,2,22.3,12.6613,3.2123,1,31,1,0.7715993894009305,Risky
DCRIS013408,53918.16,1.2,92607.71,1514.49,562,0.3139,0,29834.11,0.5695,-0.0497,88.3,0,1,2.2,35.578,1.7175,0,36,0,0.3247679492239311,Safe
DCRIS013409,338560.25,0.1,412825.77,5503.86,551,0.5492,0,200000.0,0.0937,-0.0194,85.64,0,3,2.0,61.502,1.2194,0,36,2,0.31112810899119847,Critical
DCRIS013410,130051.4,1.2,180706.33,9339.47,800,0.4872,2,89447.95,2.6406,-0.0302,70.26,0,2,0.4,13.9234,1.3895,1,2,1,0.614302736736692,Risky
DCRIS013411,63073.88,3.3,231043.33,4219.17,614,0.3882,0,44964.49,0.1451,-0.1217,95.63,0,0,0.4,14.9458,3.663,1,6,1,0.61736668961536,Risky
DCRIS013412,126871.37,6.8,398411.26,13641.74,637,0.4544,0,51563.39,-0.849,0.0213,95.93,1,0,2.9,9.2996,3.1403,1,1,1,0.6707004458017461,Risky
DCRIS013413,138745.73,1.2,505838.21,7445.59,730,0.211,0,79693.59,-1.7813,-0.0411,97.3,0,2,0.8,18.6321,3.6458,1,2,1,0.4858019664622514,Risky
DCRIS013414,179270.06,0.6,673293.54,21644.55,586,0.6823,0,91740.67,0.991,0.0581,90.04,0,1,0.3,8.2821,3.7557,1,5,2,0.7833124016246966,Critical
DCRIS013415,91464.52,5.2,49540.85,769.49,658,0.3893,0,19151.09,1.2742,0.028,92.59,0,6,13.4,118.272525,0.5416,0,36,0,0.15311982151796166,Safe
DCRIS013416,177353.22,20.6,208266.21,3284.28,751,0.3948,0,117453.2,2.1013,-0.0525,100.0,0,2,12.1,53.9842,1.1743,1,4,0,0.5249271733889201,Safe
DCRIS013417,29054.6,4.6,54352.17,660.73,566,0.2844,0,12581.2,1.0062,-0.0214,86.81,0,0,1.6,43.9072,1.8706,0,36,0,0.3108855084097194,Safe
DCRIS013418,52376.6,5.9,64500.11,1355.07,639,0.1806,0,9843.85,0.1255,0.0656,94.08,0,0,6.2,38.6237,1.2314,0,36,0,0.3938858019575758,Safe
DCRIS013419,108914.98,4.1,75244.89,3202.39,589,0.196,0,14784.98,1.2429,0.0077,92.38,0,1,8.2,33.9999,0.6909,0,36,0,0.358753184209521,Safe
